session_id,processor,department,timestamp,ref,bin,output_metric,classification
SA-0096,Felix.G,SA,2025-12-05T08:52:00,XX-E568,XX,231.35,gamma
SA-0096,Felix.G,SA,2025-12-05T08:52:00,SP-E569,SP,464.57,delta
SA-0096,Felix.G,SA,2025-12-05T08:52:00,BL-E570,BL,336.97,beta
SA-0096,Felix.G,SA,2025-12-05T08:52:00,SP-E571,SP,16.87,beta
SA-0096,Felix.G,SA,2025-12-05T08:52:00,BL-E572,BL,448.19,beta
SA-0096,Felix.G,SA,2025-12-05T08:52:00,BL-E573,BL,264.52,sigma
SA-0096,Felix.G,SA,2025-12-05T08:52:00,BL-E574,BL,369.93,delta
SA-0096,Felix.G,SA,2025-12-05T08:52:00,BL-E575,BL,124.59,delta
SA-0096,Felix.G,SA,2025-12-05T08:52:00,SP-E576,SP,438.62,beta
SA-0096,Felix.G,SA,2025-12-05T08:52:00,SP-E577,SP,276.32,gamma
SA-0096,Felix.G,SA,2025-12-05T08:52:00,BL-E578,BL,122.17,delta
SA-0096,Felix.G,SA,2025-12-05T08:52:00,SP-E579,SP,251.48,delta
SA-0096,Felix.G,SA,2025-12-05T08:52:00,SP-E580,SP,232.25,alpha
SA-0096,Felix.G,SA,2025-12-05T08:52:00,BL-E581,BL,125.62,delta
