session_id,processor,department,timestamp,ref,bin,output_metric,classification
SA-0032,Clara.M,SA,2025-12-02T09:20:00,BL-D779,BL,253.83,gamma
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D780,SP,268.5,alpha
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D781,SP,473.92,gamma
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D782,SP,324.06,alpha
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D783,SP,33.13,gamma
SA-0032,Clara.M,SA,2025-12-02T09:20:00,BL-D784,BL,102.24,alpha
SA-0032,Clara.M,SA,2025-12-02T09:20:00,BL-D785,BL,371.88,beta
SA-0032,Clara.M,SA,2025-12-02T09:20:00,BL-D786,BL,343.76,alpha
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D787,SP,58.34,beta
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D788,SP,359.08,alpha
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D789,SP,252.68,alpha
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D790,SP,461.82,beta
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D791,SP,462.91,alpha
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D792,SP,333.2,gamma
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D793,SP,493.67,beta
SA-0032,Clara.M,SA,2025-12-02T09:20:00,BL-D794,BL,459.62,delta
SA-0032,Clara.M,SA,2025-12-02T09:20:00,SP-D795,SP,86.41,beta
