session_id,processor,department,timestamp,ref,bin,output_metric,classification
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E153,SP,56.88,delta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E154,SP,128.59,beta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E155,SP,459.64,gamma
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E156,SP,11.55,gamma
SA-0063,Clara.M,SA,2025-10-21T09:36:00,BL-E157,BL,294.02,delta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,BL-E158,BL,114.56,alpha
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E159,SP,210.18,delta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,BL-E160,BL,83.69,delta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,BL-E161,BL,21.28,gamma
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E162,SP,442.09,delta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,BL-E163,BL,396.9,gamma
SA-0063,Clara.M,SA,2025-10-21T09:36:00,BL-E164,BL,20.15,delta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,BL-E165,BL,307.21,gamma
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E166,SP,354.69,delta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E167,SP,396.15,beta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E168,SP,163.96,delta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,BL-E169,BL,131.9,gamma
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E170,SP,195.93,delta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E171,SP,346.38,beta
SA-0063,Clara.M,SA,2025-10-21T09:36:00,SP-E172,SP,231.6,alpha
