session_id,processor,department,timestamp,ref,bin,output_metric,classification
SA-0073,Clara.M,SA,2026-01-29T09:00:00,SP-E278,SP,448.84,alpha
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E279,BL,86.7,beta
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E280,BL,42.37,alpha
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E281,BL,200.88,delta
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E282,BL,332.58,delta
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E283,BL,230.31,gamma
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E284,BL,332.62,beta
SA-0073,Clara.M,SA,2026-01-29T09:00:00,SP-E285,SP,435.9,beta
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E286,BL,213.74,delta
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E287,BL,82.6,beta
SA-0073,Clara.M,SA,2026-01-29T09:00:00,SP-E288,SP,261.26,delta
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E289,BL,454.58,beta
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E290,BL,28.84,alpha
SA-0073,Clara.M,SA,2026-01-29T09:00:00,BL-E291,BL,358.57,gamma
