session_id,processor,department,timestamp,ref,bin,output_metric,classification
SA-0021,Felix.G,SA,2025-12-08T15:08:00,BL-D631,BL,240.05,gamma
SA-0021,Felix.G,SA,2025-12-08T15:08:00,SP-D632,SP,168.21,gamma
SA-0021,Felix.G,SA,2025-12-08T15:08:00,SP-D633,SP,244.12,beta
SA-0021,Felix.G,SA,2025-12-08T15:08:00,SP-D634,SP,117.46,beta
SA-0021,Felix.G,SA,2025-12-08T15:08:00,SP-D635,SP,120.52,alpha
SA-0021,Felix.G,SA,2025-12-08T15:08:00,SP-D636,SP,361.46,gamma
SA-0021,Felix.G,SA,2025-12-08T15:08:00,SP-D637,SP,132.39,gamma
SA-0021,Felix.G,SA,2025-12-08T15:08:00,SP-D638,SP,367.71,gamma
SA-0021,Felix.G,SA,2025-12-08T15:08:00,BL-D639,BL,358.13,delta
SA-0021,Felix.G,SA,2025-12-08T15:08:00,BL-D640,BL,382.35,beta
SA-0021,Felix.G,SA,2025-12-08T15:08:00,BL-D641,BL,216.79,beta
SA-0021,Felix.G,SA,2025-12-08T15:08:00,SP-D642,SP,376.49,delta
SA-0021,Felix.G,SA,2025-12-08T15:08:00,SP-D643,SP,399.16,beta
SA-0021,Felix.G,SA,2025-12-08T15:08:00,SP-D644,SP,80.05,alpha
