session_id,processor,department,timestamp,ref,bin,output_metric,classification
SA-0046,Clara.M,SA,2025-10-09T08:28:00,SP-D948,SP,112.63,gamma
SA-0046,Clara.M,SA,2025-10-09T08:28:00,SP-D949,SP,455.97,gamma
SA-0046,Clara.M,SA,2025-10-09T08:28:00,BL-D950,BL,395.54,gamma
SA-0046,Clara.M,SA,2025-10-09T08:28:00,BL-D951,BL,352.18,beta
SA-0046,Clara.M,SA,2025-10-09T08:28:00,BL-D952,BL,392.98,beta
SA-0046,Clara.M,SA,2025-10-09T08:28:00,SP-D953,SP,408.53,beta
SA-0046,Clara.M,SA,2025-10-09T08:28:00,BL-D954,BL,286.02,alpha
SA-0046,Clara.M,SA,2025-10-09T08:28:00,BL-D955,BL,260.37,alpha
SA-0046,Clara.M,SA,2025-10-09T08:28:00,BL-D956,BL,377.59,gamma
SA-0046,Clara.M,SA,2025-10-09T08:28:00,SP-D957,SP,269.33,delta
SA-0046,Clara.M,SA,2025-10-09T08:28:00,BL-D958,BL,42.79,delta
SA-0046,Clara.M,SA,2025-10-09T08:28:00,SP-D959,SP,397.73,gamma
SA-0046,Clara.M,SA,2025-10-09T08:28:00,SP-D960,SP,188.25,alpha
SA-0046,Clara.M,SA,2025-10-09T08:28:00,BL-D961,BL,130.83,alpha
SA-0046,Clara.M,SA,2025-10-09T08:28:00,BL-D962,BL,184.52,delta
SA-0046,Clara.M,SA,2025-10-09T08:28:00,SP-D963,SP,394.01,gamma
SA-0046,Clara.M,SA,2025-10-09T08:28:00,BL-D964,BL,492.79,beta
SA-0046,Clara.M,SA,2025-10-09T08:28:00,SP-D965,SP,479.29,alpha
