session_id,processor,department,timestamp,ref,bin,output_metric,classification
SA-0059,Clara.M,SA,2025-12-12T10:15:00,SP-E108,SP,415.71,delta
SA-0059,Clara.M,SA,2025-12-12T10:15:00,SP-E109,SP,378.66,alpha
SA-0059,Clara.M,SA,2025-12-12T10:15:00,BL-E110,BL,392.51,alpha
SA-0059,Clara.M,SA,2025-12-12T10:15:00,SP-E111,SP,339.11,gamma
SA-0059,Clara.M,SA,2025-12-12T10:15:00,BL-E112,BL,230.42,beta
SA-0059,Clara.M,SA,2025-12-12T10:15:00,SP-E113,SP,244.89,delta
SA-0059,Clara.M,SA,2025-12-12T10:15:00,SP-E114,SP,128.26,gamma
SA-0059,Clara.M,SA,2025-12-12T10:15:00,BL-E115,BL,388.82,delta
SA-0059,Clara.M,SA,2025-12-12T10:15:00,SP-E116,SP,214.49,alpha
SA-0059,Clara.M,SA,2025-12-12T10:15:00,SP-E117,SP,388.73,alpha
SA-0059,Clara.M,SA,2025-12-12T10:15:00,BL-E118,BL,145.92,gamma
SA-0059,Clara.M,SA,2025-12-12T10:15:00,BL-E119,BL,328.58,gamma
SA-0059,Clara.M,SA,2025-12-12T10:15:00,BL-E120,BL,419.8,gamma
SA-0059,Clara.M,SA,2025-12-12T10:15:00,BL-E121,BL,429.14,delta
SA-0059,Clara.M,SA,2025-12-12T10:15:00,BL-E122,BL,199.19,beta
SA-0059,Clara.M,SA,2025-12-12T10:15:00,BL-E123,BL,175.17,delta
